DISTRICTCODE,Date,TINF,TREC,TDEC
16,18-05-2021,16613,14665,346
17,18-05-2021,57236,48969,665
18,18-05-2021,21039,16723,186
19,18-05-2021,30913,23161,277
20,18-05-2021,26440,19649,344
21,18-05-2021,52475,44853,363
22,18-05-2021,116023,100645,1423
23,18-05-2021,32199,24956,224
24,18-05-2021,18699,14530,222
25,18-05-2021,42470,32262,616
26,18-05-2021,84956,57684,718
27,18-05-2021,48364,41593,273
28,18-05-2021,34938,27349,413
29,18-05-2021,29857,26612,352
30,18-05-2021,23656,18275,154
31,18-05-2021,36,33,3
1,19-05-2021,29977,23961,247
2,19-05-2021,79824,58654,1141
3,19-05-2021,52921,35949,415
4,19-05-2021,46759,30794,407
5,19-05-2021,1084844,751324,10238
6,19-05-2021,23175,21004,347
7,19-05-2021,22293,17940,306
8,19-05-2021,32500,27001,234
9,19-05-2021,29769,22781,206
10,19-05-2021,22084,18133,111
11,19-05-2021,66737,55125,828
12,19-05-2021,35042,29933,320
13,19-05-2021,46792,39497,816
14,19-05-2021,19316,15954,197
15,19-05-2021,67967,53196,767
16,19-05-2021,16783,14881,357
17,19-05-2021,57676,49833,683
18,19-05-2021,21236,17005,189
19,19-05-2021,31808,23465,283
20,19-05-2021,26776,19981,358
21,19-05-2021,53205,45474,372
22,19-05-2021,117753,102454,1437
23,19-05-2021,32668,25519,227
24,19-05-2021,19003,14980,228
25,19-05-2021,43289,33146,635
26,19-05-2021,87383,59452,737
27,19-05-2021,49220,42505,278
28,19-05-2021,35771,28683,427
29,19-05-2021,30084,26828,357
30,19-05-2021,23964,18953,155
31,19-05-2021,36,33,3
1,20-05-2021,30428,24336,247
2,20-05-2021,80933,62272,1163
3,20-05-2021,53869,36905,415
4,20-05-2021,47437,31559,444
5,20-05-2021,1094253,777100,10527
6,20-05-2021,23269,21336,352
7,20-05-2021,22834,18512,312
8,20-05-2021,32987,27558,239
9,20-05-2021,30714,23316,212
10,20-05-2021,22652,18288,115
11,20-05-2021,67663,56118,836
12,20-05-2021,35580,30502,321
13,20-05-2021,47747,40451,826
14,20-05-2021,19785,16281,202
15,20-05-2021,68240,54766,790
16,20-05-2021,17104,15074,365
17,20-05-2021,58075,50691,694
18,20-05-2021,21675,17475,191
19,20-05-2021,32165,23899,292
20,20-05-2021,27501,20304,366
21,20-05-2021,53939,46594,382
22,20-05-2021,119632,104943,1453
23,20-05-2021,33301,26117,231
24,20-05-2021,19483,15270,232
25,20-05-2021,44008,34068,652
26,20-05-2021,89179,62680,758
27,20-05-2021,50029,43415,284
28,20-05-2021,36353,29752,429
29,20-05-2021,30394,27452,361
30,20-05-2021,24259,19628,160
31,20-05-2021,36,33,3
1,21-05-2021,30703,25221,248
2,21-05-2021,82583,65389,1186
3,21-05-2021,55007,37876,415
4,21-05-2021,48078,32320,474
5,21-05-2021,1103844,804056,10656
6,21-05-2021,23344,21761,352
7,21-05-2021,23304,19226,316
8,21-05-2021,33832,28122,245
9,21-05-2021,31386,24061,217
10,21-05-2021,23490,18478,117
11,21-05-2021,68527,57284,843
12,21-05-2021,36261,31027,322
13,21-05-2021,48556,40980,835
14,21-05-2021,20315,16681,207
15,21-05-2021,70311,54955,797
16,21-05-2021,17491,15283,372
17,21-05-2021,58427,51670,698
18,21-05-2021,22187,17966,196
19,21-05-2021,32644,24524,299
20,21-05-2021,28099,20482,370
21,21-05-2021,54235,47558,391
22,21-05-2021,121987,107934,1465
23,21-05-2021,33859,27063,235
24,21-05-2021,19858,15668,234
25,21-05-2021,44900,35303,672
26,21-05-2021,90952,64719,774
27,21-05-2021,50883,44637,291
28,21-05-2021,37121,30719,451
29,21-05-2021,30743,27763,365
30,21-05-2021,24779,20517,161
31,21-05-2021,36,33,3
1,22-05-2021,30988,25849,253
2,22-05-2021,84740,66683,1205
3,22-05-2021,56033,38485,429
4,22-05-2021,48794,33142,509
5,22-05-2021,1112058,840086,10856
6,22-05-2021,23402,22055,356
7,22-05-2021,23716,19858,323
8,22-05-2021,34552,29144,254
9,22-05-2021,32038,24607,222
10,22-05-2021,24212,18680,118
11,22-05-2021,69440,58211,852
12,22-05-2021,36739,31850,326
13,22-05-2021,49529,41703,844
14,22-05-2021,20758,17090,211
15,22-05-2021,71952,56885,810
16,22-05-2021,17833,15540,378
17,22-05-2021,58704,52361,705
18,22-05-2021,22532,19761,199
19,22-05-2021,33352,25188,305
20,22-05-2021,28476,20788,376
21,22-05-2021,55033,48410,398
22,22-05-2021,124513,110028,1474
23,22-05-2021,34443,27717,239
24,22-05-2021,20193,16002,237
25,22-05-2021,45871,36985,686
26,22-05-2021,92497,66566,792
27,22-05-2021,51732,45797,295
28,22-05-2021,38478,32067,471
29,22-05-2021,31180,28217,368
30,22-05-2021,25101,21254,164
31,22-05-2021,36,33,3
1,23-05-2021,31206,26474,257
2,23-05-2021,85930,68677,1223
3,23-05-2021,57099,39208,442
4,23-05-2021,49194,33957,539
5,23-05-2021,1119552,852493,11216
6,23-05-2021,23451,22260,359
7,23-05-2021,24123,20267,327
8,23-05-2021,35165,29551,261
9,23-05-2021,32615,25406,225
10,23-05-2021,24577,18911,123
11,23-05-2021,70339,59084,858
12,23-05-2021,37102,32321,329
13,23-05-2021,50387,42527,853
14,23-05-2021,21129,17510,215
15,23-05-2021,73570,57879,821
16,23-05-2021,18076,15784,386
17,23-05-2021,58938,52941,720
18,23-05-2021,22861,20196,202
19,23-05-2021,33791,25720,311
20,23-05-2021,28832,23229,388
21,23-05-2021,55676,49450,411
22,23-05-2021,126735,111298,1496
23,23-05-2021,34983,28697,242
24,23-05-2021,20472,16419,244
25,23-05-2021,46514,37934,699
26,23-05-2021,93766,68763,805
27,23-05-2021,52641,46569,299
28,23-05-2021,39340,33005,488
29,23-05-2021,31426,28467,373
30,23-05-2021,25378,21585,167
31,23-05-2021,36,33,3
1,24-05-2021,31489,27300,264
2,24-05-2021,86737,70140,1242
3,24-05-2021,57846,39946,459
4,24-05-2021,49579,34646,557
5,24-05-2021,1125253,886871,11513
6,24-05-2021,23509,22426,361
7,24-05-2021,24562,20862,340
8,24-05-2021,35770,30160,267
9,24-05-2021,33248,26493,232
10,24-05-2021,25118,19284,128
11,24-05-2021,71060,59872,861
12,24-05-2021,37735,32895,332
13,24-05-2021,51445,43349,868
14,24-05-2021,21406,17941,217
15,24-05-2021,74726,59954,835
16,24-05-2021,18388,15929,393
17,24-05-2021,59183,53807,729
18,24-05-2021,23112,20523,206
19,24-05-2021,34371,26499,320
20,24-05-2021,29169,23722,392
21,24-05-2021,56564,50343,415
22,24-05-2021,129415,112453,1507
23,24-05-2021,35736,29444,246
24,24-05-2021,20757,16869,246
25,24-05-2021,47244,39051,715
26,24-05-2021,95428,70692,816
27,24-05-2021,53568,47414,303
28,24-05-2021,40450,34055,494
29,24-05-2021,31682,28730,378
30,24-05-2021,25629,22245,172
31,24-05-2021,36,33,3
1,25-05-2021,31700,27726,265
2,25-05-2021,87455,72181,1262
3,25-05-2021,59106,40790,483
4,25-05-2021,50416,36060,568
5,25-05-2021,1131496,900081,11863
6,25-05-2021,23557,22546,363
7,25-05-2021,24844,21149,348
8,25-05-2021,35946,30687,269
9,25-05-2021,34045,27421,238
10,25-05-2021,25510,19773,128
11,25-05-2021,71815,60805,871
12,25-05-2021,38250,33390,335
13,25-05-2021,52154,44082,880
14,25-05-2021,21665,18388,222
15,25-05-2021,76011,62102,846
16,25-05-2021,18556,16100,400
17,25-05-2021,59348,54604,740
18,25-05-2021,23325,20756,209
19,25-05-2021,34956,27279,331
20,25-05-2021,29375,24364,394
21,25-05-2021,56808,51347,421
22,25-05-2021,131656,114998,1524
23,25-05-2021,36166,30118,249
24,25-05-2021,21009,17396,249
25,25-05-2021,47773,40103,734
26,25-05-2021,96740,73178,830
27,25-05-2021,54208,48108,307
28,25-05-2021,41442,34979,509
29,25-05-2021,31823,29040,384
30,25-05-2021,25782,22588,174
31,25-05-2021,36,33,3
1,26-05-2021,31945,28274,268
2,26-05-2021,88251,73308,1284
3,26-05-2021,60311,41481,497
4,26-05-2021,51156,37111,603
5,26-05-2021,1137929,918423,12148
6,26-05-2021,23618,22717,366
7,26-05-2021,25269,21727,361
8,26-05-2021,36259,31133,273
9,26-05-2021,34630,28126,239
10,26-05-2021,25941,20226,131
11,26-05-2021,72544,61561,882
12,26-05-2021,39559,33988,338
13,26-05-2021,53007,44800,892
14,26-05-2021,22058,18792,226
15,26-05-2021,77482,63378,855
16,26-05-2021,18886,16214,407
17,26-05-2021,59523,55835,749
18,26-05-2021,23621,20861,210
19,26-05-2021,35863,28388,335
20,26-05-2021,29866,24787,399
21,26-05-2021,57613,51778,426
22,26-05-2021,134448,116299,1538
23,26-05-2021,36431,30624,253
24,26-05-2021,21249,17819,254
25,26-05-2021,48612,40874,748
26,26-05-2021,98139,77525,844
27,26-05-2021,55181,48998,312
28,26-05-2021,42228,35751,519
29,26-05-2021,32160,29265,390
30,26-05-2021,25969,22814,179
31,26-05-2021,36,33,3
1,27-05-2021,32159,28586,270
2,27-05-2021,88976,74855,1306
3,27-05-2021,61458,43041,512
4,27-05-2021,51779,37695,616
5,27-05-2021,1143878,925066,12421
6,27-05-2021,23678,22835,368
7,27-05-2021,25649,21986,370
8,27-05-2021,36497,31871,284
9,27-05-2021,35345,28506,240
10,27-05-2021,26651,20548,136
11,27-05-2021,73099,63256,887
12,27-05-2021,40365,34687,340
13,27-05-2021,53685,45668,907
14,27-05-2021,22428,19193,231
15,27-05-2021,78987,64724,862
16,27-05-2021,19045,16446,411
17,27-05-2021,59676,55991,754
18,27-05-2021,23958,21209,213
19,27-05-2021,36454,29023,338
20,27-05-2021,30361,25147,402
21,27-05-2021,58368,52459,430
22,27-05-2021,136688,118387,1556
23,27-05-2021,36876,31000,256
24,27-05-2021,21512,18322,255
25,27-05-2021,49434,41502,755
26,27-05-2021,99358,83376,858
27,27-05-2021,56086,49750,314
28,27-05-2021,42887,36423,532
29,27-05-2021,32466,29614,394
30,27-05-2021,26159,23170,184
31,27-05-2021,36,33,3
1,28-05-2021,32411,29041,273
2,28-05-2021,89758,76247,1323
3,28-05-2021,62777,44497,522
4,28-05-2021,52293,38727,627
5,28-05-2021,1149614,956303,12613
6,28-05-2021,23742,22906,371
7,28-05-2021,25967,22416,374
8,28-05-2021,36834,32498,292
9,28-05-2021,35904,29548,247
10,28-05-2021,27140,20831,138
11,28-05-2021,73898,64001,892
12,28-05-2021,40887,35208,342
13,28-05-2021,54385,46584,921
14,28-05-2021,22730,19598,236
15,28-05-2021,80157,65591,875
16,28-05-2021,19182,16802,416
17,28-05-2021,59767,56432,759
18,28-05-2021,24203,21534,215
19,28-05-2021,37110,29844,338
20,28-05-2021,30700,26048,408
21,28-05-2021,59193,53132,437
22,28-05-2021,138365,120191,1576
23,28-05-2021,37241,31471,260
24,28-05-2021,21851,18736,255
25,28-05-2021,50569,42125,768
26,28-05-2021,100684,85127,873
27,28-05-2021,56852,50585,319
28,28-05-2021,43579,37145,543
29,28-05-2021,32649,29929,398
30,28-05-2021,26343,23491,192
31,28-05-2021,36,33,3
1,29-05-2021,32577,29270,275
2,29-05-2021,90429,78050,1337
3,29-05-2021,63804,46250,531
4,29-05-2021,52850,39238,643
5,29-05-2021,1154503,977429,12891
6,29-05-2021,23784,23007,374
7,29-05-2021,26332,22851,381
8,29-05-2021,37268,32984,298
9,29-05-2021,36747,30484,252
10,29-05-2021,27903,21101,139
11,29-05-2021,74821,64575,899
12,29-05-2021,41336,36053,347
13,29-05-2021,54904,47190,940
14,29-05-2021,23037,19998,241
15,29-05-2021,81181,66928,884
16,29-05-2021,19376,17112,423
17,29-05-2021,59874,56904,762
18,29-05-2021,24536,21857,219
19,29-05-2021,37794,30357,342
20,29-05-2021,31050,26905,408
21,29-05-2021,59646,53576,441
22,29-05-2021,140085,122367,1604
23,29-05-2021,37581,31943,264
24,29-05-2021,22032,19143,255
25,29-05-2021,51241,42984,782
26,29-05-2021,101786,87111,886
27,29-05-2021,57536,51433,322
28,29-05-2021,44115,37800,558
29,29-05-2021,32859,30339,402
30,29-05-2021,26426,23792,195
31,29-05-2021,36,33,3
1,30-05-2021,32770,30241,277
2,30-05-2021,91027,79208,1350
3,30-05-2021,64975,47984,536
4,30-05-2021,53242,41380,653
5,30-05-2021,1159237,983507,13104
6,30-05-2021,23821,23045,376
7,30-05-2021,26734,23237,386
8,30-05-2021,37624,33358,299
9,30-05-2021,37418,31153,253
10,30-05-2021,28708,21624,141
11,30-05-2021,75548,65313,904
12,30-05-2021,42034,36906,355
13,30-05-2021,55429,48200,959
14,30-05-2021,23326,20389,246
15,30-05-2021,83408,67799,895
16,30-05-2021,19582,17407,433
17,30-05-2021,59981,57203,766
18,30-05-2021,24807,22176,222
19,30-05-2021,38135,30775,345
20,30-05-2021,31415,27076,413
21,30-05-2021,60289,54246,445
22,30-05-2021,141644,124213,1611
23,30-05-2021,37859,32617,267
24,30-05-2021,22196,19686,258
25,30-05-2021,51627,43629,794
26,30-05-2021,102559,88627,894
27,30-05-2021,58187,52514,324
28,30-05-2021,44619,38840,565
29,30-05-2021,33057,30654,406
30,30-05-2021,26533,24077,199
31,30-05-2021,36,33,3
1,31-05-2021,32964,2226,281
2,31-05-2021,91464,9021,1358
3,31-05-2021,65885,15250,551
4,31-05-2021,53625,9020,663
5,31-05-2021,1163229,146043,13346
6,31-05-2021,23838,346,377
7,31-05-2021,27051,3059,389
8,31-05-2021,38039,3966,304
9,31-05-2021,37758,5703,257
10,31-05-2021,29439,7029,142
11,31-05-2021,76199,9133,911
12,31-05-2021,42394,4314,356
13,31-05-2021,55720,5758,969
14,31-05-2021,23566,2530,250
15,31-05-2021,84570,14431,907
16,31-05-2021,19716,1613,440
17,31-05-2021,60074,1785,768
18,31-05-2021,25000,2255,223
19,31-05-2021,38600,6870,347
20,31-05-2021,31664,3649,421
21,31-05-2021,61042,5631,448
22,31-05-2021,142815,15085,1624
23,31-05-2021,38051,4573,271
24,31-05-2021,22286,1994,261
25,31-05-2021,52216,6712,807
26,31-05-2021,103365,11958,902
27,31-05-2021,58706,5099,328
28,31-05-2021,45260,4906,575
29,31-05-2021,33242,1947,410
30,31-05-2021,26617,1824,201
31,31-05-2021,36,0,3
1,01-06-2021,33181,31059,281
2,01-06-2021,91863,82253,1372
3,01-06-2021,66776,54354,570
4,01-06-2021,53827,45512,674
5,01-06-2021,1166647,1009322,13622
6,01-06-2021,23860,23158,379
7,01-06-2021,27131,24026,392
8,01-06-2021,38191,34216,309
9,01-06-2021,38262,32372,259
10,01-06-2021,30076,23136,149
11,01-06-2021,76735,67325,916
12,01-06-2021,42572,38160,361
13,01-06-2021,55987,49647,978
14,01-06-2021,23780,21137,254
15,01-06-2021,85697,71126,918
16,01-06-2021,19935,17974,446
17,01-06-2021,60156,57861,775
18,01-06-2021,25162,22832,227
19,01-06-2021,38938,32073,350
20,01-06-2021,31936,28519,429
21,01-06-2021,61379,55475,451
22,01-06-2021,143968,127723,1639
23,01-06-2021,38184,33742,274
24,01-06-2021,22424,20319,264
25,01-06-2021,52736,45777,820
26,01-06-2021,104134,91392,911
27,01-06-2021,59441,53898,331
28,01-06-2021,45592,40420,583
29,01-06-2021,33405,31115,416
30,01-06-2021,26724,24905,201
31,01-06-2021,36,33,3
1,02-06-2021,33443,31284,282
2,02-06-2021,92388,83004,1380
3,02-06-2021,67782,55344,587
4,02-06-2021,53991,45651,686
5,02-06-2021,1170742,1017942,13929
6,02-06-2021,23883,23195,379
7,02-06-2021,27389,24189,396
8,02-06-2021,38551,34557,317
9,02-06-2021,38476,33001,261
10,02-06-2021,30559,23275,152
11,02-06-2021,77353,68179,921
12,02-06-2021,43107,38363,366
13,02-06-2021,56232,50428,983
14,02-06-2021,24065,21484,258
15,02-06-2021,86217,72105,930
16,02-06-2021,20014,18192,452
17,02-06-2021,60273,58116,779
18,02-06-2021,25460,22948,228
19,02-06-2021,39327,32523,352
20,02-06-2021,32231,28690,436
21,02-06-2021,62090,55611,453
22,02-06-2021,145655,128757,1651
23,02-06-2021,38433,34292,277
24,02-06-2021,22589,20491,265
25,02-06-2021,53284,45885,830
26,02-06-2021,105016,92428,918
27,02-06-2021,60077,54859,333
28,02-06-2021,46048,40767,592
29,02-06-2021,33571,31293,420
30,02-06-2021,26840,25174,201
31,02-06-2021,36,33,3
1,03-06-2021,33637,31417,285
2,03-06-2021,92891,84389,1387
3,03-06-2021,68621,55737,597
4,03-06-2021,54751,45894,697
5,03-06-2021,1174275,1025614,14276
6,03-06-2021,23910,23268,381
7,03-06-2021,27702,24521,406
8,03-06-2021,39037,34943,321
9,03-06-2021,39218,33561,263
10,03-06-2021,30938,23898,153
11,03-06-2021,77951,69056,926
12,03-06-2021,43666,39363,373
13,03-06-2021,56453,51079,987
14,03-06-2021,24315,21835,262
15,03-06-2021,88295,73250,944
16,03-06-2021,20160,18382,460
17,03-06-2021,60392,58347,781
18,03-06-2021,25770,23252,229
19,03-06-2021,39644,33228,354
20,03-06-2021,32468,28910,446
21,03-06-2021,62713,56173,467
22,03-06-2021,147228,130079,1663
23,03-06-2021,38704,34928,281
24,03-06-2021,22651,20689,266
25,03-06-2021,54051,46622,837
26,03-06-2021,105995,93551,925
27,03-06-2021,60657,55757,333
28,03-06-2021,46636,41379,603
29,03-06-2021,33763,31525,424
30,03-06-2021,26918,25416,201
31,03-06-2021,36,33,3
1,04-06-2021,33845,31579,286
2,04-06-2021,93314,85441,1395
3,04-06-2021,69413,56696,603
4,04-06-2021,55180,46231,706
5,04-06-2021,1177496,1031834,14482
6,04-06-2021,23929,23336,383
7,04-06-2021,27998,24799,410
8,04-06-2021,39437,35441,325
9,04-06-2021,39813,34093,267
10,04-06-2021,31640,24352,154
11,04-06-2021,78757,69914,935
12,04-06-2021,44286,39781,381
13,04-06-2021,56688,51731,991
14,04-06-2021,24509,22161,265
15,04-06-2021,89269,74480,953
16,04-06-2021,20260,18542,467
17,04-06-2021,60438,58543,787
18,04-06-2021,26158,23535,229
19,04-06-2021,39948,33941,364
20,04-06-2021,32767,29359,452
21,04-06-2021,63239,57509,469
22,04-06-2021,148493,131715,1681
23,04-06-2021,38888,35249,285
24,04-06-2021,22797,20891,270
25,04-06-2021,54687,47368,845
26,04-06-2021,106852,94226,931
27,04-06-2021,61218,56342,336
28,04-06-2021,47195,41959,612
29,04-06-2021,33953,31785,426
30,04-06-2021,27011,25546,202
31,04-06-2021,36,33,3
1,05-06-2021,34020,31705,286
2,05-06-2021,93659,86209,1404
3,05-06-2021,70260,58137,621
4,05-06-2021,55506,46633,714
5,05-06-2021,1180182,1040686,14688
6,05-06-2021,23952,23384,384
7,05-06-2021,28338,25065,416
8,05-06-2021,39869,35755,329
9,05-06-2021,40191,34758,267
10,05-06-2021,32089,24767,155
11,05-06-2021,79471,70718,943
12,05-06-2021,44815,40292,385
13,05-06-2021,56935,52364,999
14,05-06-2021,24661,22489,269
15,05-06-2021,89837,76017,961
16,05-06-2021,20348,18693,473
17,05-06-2021,60507,58677,788
18,05-06-2021,26413,23734,231
19,05-06-2021,40372,34677,374
20,05-06-2021,33046,29872,457
21,05-06-2021,63801,58190,474
22,05-06-2021,149648,133348,1703
23,05-06-2021,38998,35465,289
24,05-06-2021,22854,21035,271
25,05-06-2021,55397,48401,854
26,05-06-2021,107547,95420,935
27,05-06-2021,61770,57076,337
28,05-06-2021,47520,42314,618
29,05-06-2021,34207,32104,430
30,05-06-2021,27065,25740,202
31,05-06-2021,36,33,3
1,06-06-2021,34186,31833,286
2,06-06-2021,93944,87059,1410
3,06-06-2021,70678,59558,636
4,06-06-2021,55783,46878,716
5,06-06-2021,1183126,1050910,14875
6,06-06-2021,23959,23412,384
7,06-06-2021,28585,25379,422
8,06-06-2021,40217,36162,330
9,06-06-2021,40607,35039,272
10,06-06-2021,32355,25050,156
11,06-06-2021,80080,71580,948
12,06-06-2021,44958,40690,391
13,06-06-2021,57197,52992,1008
14,06-06-2021,24794,22805,273
15,06-06-2021,90492,77601,969
16,06-06-2021,20486,18852,479
17,06-06-2021,60567,58826,789
18,06-06-2021,26575,23973,235
19,06-06-2021,40629,35551,382
20,06-06-2021,33258,30240,458
21,06-06-2021,64372,58829,474
22,06-06-2021,150885,134747,1722
23,06-06-2021,39102,35660,291
24,06-06-2021,22914,21338,271
25,06-06-2021,55853,48996,860
26,06-06-2021,108245,96540,941
27,06-06-2021,62264,57523,339
28,06-06-2021,47880,43171,624
29,06-06-2021,34397,32270,434
30,06-06-2021,27099,25920,202
31,06-06-2021,36,33,3
1,07-06-2021,34298,32026,289
2,07-06-2021,94211,87784,1419
3,07-06-2021,71033,60777,651
4,07-06-2021,56075,47422,721
5,07-06-2021,1185118,1062398,15074
6,07-06-2021,23972,23429,385
7,07-06-2021,28794,25575,423
8,07-06-2021,40499,36594,332
9,07-06-2021,40972,35655,277
10,07-06-2021,32649,25737,157
11,07-06-2021,80488,72256,951
12,07-06-2021,45338,41097,396
13,07-06-2021,57510,53552,1016
14,07-06-2021,24935,23106,275
15,07-06-2021,91600,79498,979
16,07-06-2021,20665,19063,489
17,07-06-2021,60634,58931,790
18,07-06-2021,26805,24240,236
19,07-06-2021,40927,36095,388
20,07-06-2021,33413,30539,464
21,07-06-2021,64969,59713,477
22,07-06-2021,152098,136018,1739
23,07-06-2021,39166,36102,294
24,07-06-2021,22962,21727,274
25,07-06-2021,57077,49957,869
26,07-06-2021,108665,96788,945
27,07-06-2021,62658,58151,341
28,07-06-2021,48244,43926,626
29,07-06-2021,34534,32449,438
30,07-06-2021,27136,26078,202
31,07-06-2021,36,33,3
1,08-06-2021,34344,32117,294
2,08-06-2021,94423,88153,1423
3,08-06-2021,71476,61957,655
4,08-06-2021,56200,48133,729
5,08-06-2021,1187146,1070062,15118
6,08-06-2021,23982,23457,386
7,08-06-2021,28900,25947,426
8,08-06-2021,40672,36853,337
9,08-06-2021,41259,36406,280
10,08-06-2021,32845,26589,157
11,08-06-2021,81013,73010,956
12,08-06-2021,45722,41468,400
13,08-06-2021,57785,53998,1025
14,08-06-2021,25013,23391,277
15,08-06-2021,92259,80809,988
16,08-06-2021,20876,19215,500
17,08-06-2021,60697,59055,794
18,08-06-2021,27001,24492,239
19,08-06-2021,41225,36985,392
20,08-06-2021,33578,30972,468
21,08-06-2021,65356,60352,480
22,08-06-2021,153072,137259,1754
23,08-06-2021,39222,36786,294
24,08-06-2021,23004,21861,276
25,08-06-2021,57780,50694,879
26,08-06-2021,109254,98178,951
27,08-06-2021,62863,58653,343
28,08-06-2021,48431,44455,631
29,08-06-2021,34686,32643,440
30,08-06-2021,27169,26182,204
31,08-06-2021,36,33,3
1,09-06-2021,34440,32260,295
2,09-06-2021,94634,88688,1434
3,09-06-2021,71817,63054,663
4,09-06-2021,56585,48763,737
5,09-06-2021,1189541,1076247,15168
6,09-06-2021,23991,23478,387
7,09-06-2021,29154,26462,431
8,09-06-2021,40940,37242,338
9,09-06-2021,41598,37105,283
10,09-06-2021,33045,27460,158
11,09-06-2021,81607,73647,959
12,09-06-2021,45949,41696,407
13,09-06-2021,58060,54383,1034
14,09-06-2021,25108,23639,279
15,09-06-2021,93004,82199,996
16,09-06-2021,20973,19328,512
17,09-06-2021,60745,59134,794
18,09-06-2021,27217,24602,239
19,09-06-2021,41464,37842,399
20,09-06-2021,33735,31219,472
21,09-06-2021,65753,60701,480
22,09-06-2021,154235,138304,1776
23,09-06-2021,39242,37201,296
24,09-06-2021,23054,22022,277
25,09-06-2021,58342,51529,888
26,09-06-2021,109916,98977,959
27,09-06-2021,63276,59076,347
28,09-06-2021,48743,45084,633
29,09-06-2021,34844,32748,443
30,09-06-2021,27200,26288,204
31,09-06-2021,36,33,3
1,10-06-2021,34512,32307,298
2,10-06-2021,94927,89096,1439
