Date,District,Infected,Recovered,Deceased
24-11-2021,Dharwad,61037,59685,1320
25-11-2021,Dharwad,61079,59685,1320
26-11-2021,Dharwad,61164,59685,1321
27-11-2021,Dharwad,61240,59688,1322
28-11-2021,Dharwad,61289,59693,1322
29-11-2021,Dharwad,61300,59697,1322
30-11-2021,Dharwad,61309,59698,1322
01-12-2021,Dharwad,61319,59700,1322
02-12-2021,Dharwad,61326,59704,1322
03-12-2021,Dharwad,61344,59705,1322
04-12-2021,Dharwad,61370,59708,1322
05-12-2021,Dharwad,61390,59752,1322
06-12-2021,Dharwad,61401,59858,1322
07-12-2021,Dharwad,61407,59915,1323
08-12-2021,Dharwad,61417,59960,1323
09-12-2021,Dharwad,61426,59980,1323
10-12-2021,Dharwad,61431,59999,1323
11-12-2021,Dharwad,61436,60035,1323
12-12-2021,Dharwad,61439,60053,1323
13-12-2021,Dharwad,61441,60059,1323
14-12-2021,Dharwad,61447,60078,1323
15-12-2021,Dharwad,61448,60080,1323
16-12-2021,Dharwad,61452,60089,1323
17-12-2021,Dharwad,61455,60096,1323
18-12-2021,Dharwad,61460,60102,1324
19-12-2021,Dharwad,61462,60107,1324
20-12-2021,Dharwad,61464,60111,1324
21-12-2021,Dharwad,61465,60114,1324
22-12-2021,Dharwad,61469,60115,1324
23-12-2021,Dharwad,61477,60120,1324
24-12-2021,Dharwad,61480,60121,1324
25-12-2021,Dharwad,61482,60125,1325
26-12-2021,Dharwad,61488,60128,1325
27-12-2021,Dharwad,61492,60132,1325
28-12-2021,Dharwad,61493,60136,1325
29-12-2021,Dharwad,61500,60140,1325
30-12-2021,Dharwad,61508,60144,1325
31-12-2021,Dharwad,61517,60147,1325
01-01-2022,Dharwad,61526,60150,1325
02-01-2022,Dharwad,61541,60152,1325
03-01-2022,Dharwad,61560,60154,1325
04-01-2022,Dharwad,61589,60157,1325
05-01-2022,Dharwad,61615,60162,1325
06-01-2022,Dharwad,61663,60165,1325
07-01-2022,Dharwad,61729,60198,1325
08-01-2022,Dharwad,61785,60223,1325
09-01-2022,Dharwad,61932,60276,1325
10-01-2022,Dharwad,62076,60317,1325
11-01-2022,Dharwad,62254,60352,1325
12-01-2022,Dharwad,62518,60386,1325
13-01-2022,Dharwad,62917,60493,1325
14-01-2022,Dharwad,63255,60580,1325
15-01-2022,Dharwad,63903,60656,1325
16-01-2022,Dharwad,64537,60734,1325
17-01-2022,Dharwad,65321,60844,1326
18-01-2022,Dharwad,66047,61160,1327
19-01-2022,Dharwad,66684,61466,1327
20-01-2022,Dharwad,67382,62266,1327
21-01-2022,Dharwad,67755,62982,1328
22-01-2022,Dharwad,68545,63643,1329
23-01-2022,Dharwad,69500,64058,1329
24-01-2022,Dharwad,70907,64507,1329
25-01-2022,Dharwad,72418,65948,1329
26-01-2022,Dharwad,73941,66892,1329
27-01-2022,Dharwad,75096,67701,1330
28-01-2022,Dharwad,76596,68742,1330
29-01-2022,Dharwad,77874,70548,1331
30-01-2022,Dharwad,79230,71463,1332
31-01-2022,Dharwad,80274,72514,1333
01-02-2022,Dharwad,80907,73636,1334
02-02-2022,Dharwad,81540,74771,1335
03-02-2022,Dharwad,82075,75253,1336
04-02-2022,Dharwad,82468,76555,1337
05-02-2022,Dharwad,82771,78262,1338
06-02-2022,Dharwad,82982,79308,1339
07-02-2022,Dharwad,83131,79557,1341
08-02-2022,Dharwad,83233,80156,1343
09-02-2022,Dharwad,83365,80502,1345
10-02-2022,Dharwad,83489,80788,1347
11-02-2022,Dharwad,83616,81011,1349
12-02-2022,Dharwad,83685,81323,1351
13-02-2022,Dharwad,83757,81662,1353
14-02-2022,Dharwad,83777,81912,1355
15-02-2022,Dharwad,83809,82049,1357
16-02-2022,Dharwad,83858,82115,1359
17-02-2022,Dharwad,83895,82243,1361
18-02-2022,Dharwad,83928,82305,1363
19-02-2022,Dharwad,83946,82382,1365
20-02-2022,Dharwad,83963,82393,1367
21-02-2022,Dharwad,83970,82422,1369
22-02-2022,Dharwad,83980,82471,1371
23-02-2022,Dharwad,83986,82499,1371
24-02-2022,Dharwad,83989,82561,1372
25-02-2022,Dharwad,83998,82571,1373
26-02-2022,Dharwad,84012,82576,1374
27-02-2022,Dharwad,84019,82586,1374
28-02-2022,Dharwad,84022,82601,1374
01-03-2022,Dharwad,84022,82606,1374
02-03-2022,Dharwad,84023,82613,1376
03-03-2022,Dharwad,84034,82620,1377
04-03-2022,Dharwad,84036,82625,1378
05-03-2022,Dharwad,84042,82627,1379
06-03-2022,Dharwad,84046,82632,1379
07-03-2022,Dharwad,84049,82633,1379
08-03-2022,Dharwad,84049,82638,1380
09-03-2022,Dharwad,84051,82643,1381
10-03-2022,Dharwad,84051,82649,1382
11-03-2022,Dharwad,84052,82654,1382
12-03-2022,Dharwad,84055,82657,1382
13-03-2022,Dharwad,84055,82658,1382
14-03-2022,Dharwad,84055,82659,1382
15-03-2022,Dharwad,84057,82659,1382
16-03-2022,Dharwad,84061,82659,1382
17-03-2022,Dharwad,84062,82663,1382
18-03-2022,Dharwad,84064,82663,1383
19-03-2022,Dharwad,84065,82664,1383
20-03-2022,Dharwad,84066,82665,1383
21-03-2022,Dharwad,84067,82669,1383
22-03-2022,Dharwad,84069,82671,1383
23-03-2022,Dharwad,84069,82673,1383
24-03-2022,Dharwad,84069,82674,1383
25-03-2022,Dharwad,84069,82675,1384
26-03-2022,Dharwad,84069,82676,1384
27-03-2022,Dharwad,84069,82677,1384
28-03-2022,Dharwad,84069,82678,1384
29-03-2022,Dharwad,84069,82678,1384
30-03-2022,Dharwad,84069,82678,1384
31-03-2022,Dharwad,84069,82678,1384
01-04-2022,Dharwad,84070,82678,1384
02-04-2022,Dharwad,84070,82678,1384
03-04-2022,Dharwad,84070,82678,1384
04-04-2022,Dharwad,84070,82678,1384
05-04-2022,Dharwad,84070,82678,1384
06-04-2022,Dharwad,84070,82679,1384
07-04-2022,Dharwad,84071,82679,1384
08-04-2022,Dharwad,84071,82679,1384
09-04-2022,Dharwad,84075,82679,1384
10-04-2022,Dharwad,84075,82679,1384
11-04-2022,Dharwad,84077,82679,1384
12-04-2022,Dharwad,84077,82680,1384
13-04-2022,Dharwad,84081,82682,1384
14-04-2022,Dharwad,84081,82684,1384
15-04-2022,Dharwad,84082,82686,1384
16-04-2022,Dharwad,84082,82686,1384
17-04-2022,Dharwad,84084,82687,1384
18-04-2022,Dharwad,84084,82690,1384
19-04-2022,Dharwad,84084,82690,1384
20-04-2022,Dharwad,84084,82691,1384
21-04-2022,Dharwad,84084,82693,1384
22-04-2022,Dharwad,84084,82693,1384
23-04-2022,Dharwad,84084,82693,1384
24-04-2022,Dharwad,84085,82693,1384
25-04-2022,Dharwad,84085,82693,1384
26-04-2022,Dharwad,84085,82693,1384
27-04-2022,Dharwad,84086,82693,1384
28-04-2022,Dharwad,84087,82693,1384
29-04-2022,Dharwad,84088,82694,1384
30-04-2022,Dharwad,84088,82694,1384
01-05-2022,Dharwad,84088,82694,1384
02-05-2022,Dharwad,84088,82694,1384
03-05-2022,Dharwad,84088,82696,1384
04-05-2022,Dharwad,84088,82697,1384
05-05-2022,Dharwad,84088,82697,1384
06-05-2022,Dharwad,84088,82697,1384
08-05-2022,Dharwad,84089,82697,1384
09-05-2022,Dharwad,84089,82697,1384
10-05-2022,Dharwad,84089,82697,1384
11-05-2022,Dharwad,84090,82697,1384
12-05-2022,Dharwad,84091,82698,1384
13-05-2022,Dharwad,84092,82698,1384
14-05-2022,Dharwad,84093,82698,1384
15-05-2022,Dharwad,84093,82698,1384
16-05-2022,Dharwad,84093,82699,1384
17-05-2022,Dharwad,84093,82700,1384
18-05-2022,Dharwad,84094,82701,1384
19-05-2022,Dharwad,84094,82702,1384
20-05-2022,Dharwad,84094,82702,1384
21-05-2022,Dharwad,84094,82702,1384
22-05-2022,Dharwad,84094,82703,1384
23-05-2022,Dharwad,84094,82703,1384
24-05-2022,Dharwad,84094,82703,1384
25-05-2022,Dharwad,84094,82703,1384
26-05-2022,Dharwad,84094,82703,1384
27-05-2022,Dharwad,84094,82703,1384
28-05-2022,Dharwad,84097,82703,1384
29-05-2022,Dharwad,84097,82703,1384
30-05-2022,Dharwad,84097,82703,1384
31-05-2022,Dharwad,84097,82703,1384
01-06-2022,Dharwad,84098,82704,1384
02-06-2022,Dharwad,84098,82706,1384
03-06-2022,Dharwad,84098,82706,1384
04-06-2022,Dharwad,84098,82706,1384
05-06-2022,Dharwad,84098,82706,1384
06-06-2022,Dharwad,84098,82707,1384
07-06-2022,Dharwad,84098,82707,1384
08-06-2022,Dharwad,84102,82707,1384
09-06-2022,Dharwad,84105,82707,1384
10-06-2022,Dharwad,84106,82707,1384
11-06-2022,Dharwad,84107,82707,1384
12-06-2022,Dharwad,84111,82708,1384
13-06-2022,Dharwad,84112,82713,1384
14-06-2022,Dharwad,84112,82715,1384
15-06-2022,Dharwad,84116,82717,1384
16-06-2022,Dharwad,84119,82719,1384
17-06-2022,Dharwad,84120,82722,1384
18-06-2022,Dharwad,84124,82722,1384
19-06-2022,Dharwad,84125,82722,1384
20-06-2022,Dharwad,84126,82726,1384
21-06-2022,Dharwad,84129,82729,1384
22-06-2022,Dharwad,84131,82732,1384
23-06-2022,Dharwad,84133,82734,1384
24-06-2022,Dharwad,84137,82736,1384
25-06-2022,Dharwad,84138,82736,1384
26-06-2022,Dharwad,84138,82739,1384
27-06-2022,Dharwad,84138,82742,1384
28-06-2022,Dharwad,84148,82744,1384
29-06-2022,Dharwad,84161,82747,1384
30-06-2022,Dharwad,84167,82754,1384
01-07-2022,Dharwad,84169,82763,1384
02-07-2022,Dharwad,84178,82764,1384
03-07-2022,Dharwad,84181,82771,1384
04-07-2022,Dharwad,84181,82777,1384
05-07-2022,Dharwad,84185,82781,1384
06-07-2022,Dharwad,84196,82787,1384
07-07-2022,Dharwad,84205,82788,1384
08-07-2022,Dharwad,84224,82790,1384
09-07-2022,Dharwad,84232,82792,1384
10-07-2022,Dharwad,84236,82805,1384
11-07-2022,Dharwad,84240,82817,1384
12-07-2022,Dharwad,84248,82832,1384
13-07-2022,Dharwad,84267,82845,1384
14-07-2022,Dharwad,84285,82853,1384
15-07-2022,Dharwad,84306,82860,1385
16-07-2022,Dharwad,84339,82862,1385
17-07-2022,Dharwad,84356,82879,1386
18-07-2022,Dharwad,84359,82893,1386
19-07-2022,Dharwad,84376,82922,1386
20-07-2022,Dharwad,84394,82948,1386
21-07-2022,Dharwad,84429,82964,1386
22-07-2022,Dharwad,84467,82973,1386
23-07-2022,Dharwad,84496,82976,1386
24-07-2022,Dharwad,84522,83010,1386
25-07-2022,Dharwad,84524,83038,1386
26-07-2022,Dharwad,84541,83043,1387
27-07-2022,Dharwad,84599,83081,1387
28-07-2022,Dharwad,84645,83103,1387
29-07-2022,Dharwad,84715,83154,1387
30-07-2022,Dharwad,84755,83161,1387
31-07-2022,Dharwad,84828,83217,1387
01-08-2022,Dharwad,84832,83257,1387
02-08-2022,Dharwad,84877,83312,1387
03-08-2022,Dharwad,84955,83365,1387
04-08-2022,Dharwad,85003,83409,1388
05-08-2022,Dharwad,85099,83463,1388
06-08-2022,Dharwad,85197,83485,1388
07-08-2022,Dharwad,85310,83577,1388
08-08-2022,Dharwad,85326,83618,1389
09-08-2022,Dharwad,85366,83716,1389
10-08-2022,Dharwad,85405,83810,1389
11-08-2022,Dharwad,85447,83897,1390
12-08-2022,Dharwad,85522,83950,1391
13-08-2022,Dharwad,85560,83966,1393
14-08-2022,Dharwad,85622,84023,1394
15-08-2022,Dharwad,85630,84035,1394
16-08-2022,Dharwad,85646,84115,1396
17-08-2022,Dharwad,85669,84174,1396
18-08-2022,Dharwad,85717,84210,1397
19-08-2022,Dharwad,85751,84243,1397
20-08-2022,Dharwad,85810,84247,1399
21-08-2022,Dharwad,85835,84271,1399
22-08-2022,Dharwad,85851,84308,1399
23-08-2022,Dharwad,85863,84361,1400
24-08-2022,Dharwad,85882,84396,1401
25-08-2022,Dharwad,85905,84416,1401
26-08-2022,Dharwad,85917,84440,1401
27-08-2022,Dharwad,85945,84445,1401
28-08-2022,Dharwad,85960,84462,1402
29-08-2022,Dharwad,85963,84489,1402
30-08-2022,Dharwad,85975,84504,1402
31-08-2022,Dharwad,85990,84517,1402
01-09-2022,Dharwad,85991,84536,1402
02-09-2022,Dharwad,86012,84543,1403
03-09-2022,Dharwad,86016,84550,1403
04-09-2022,Dharwad,86029,84573,1405
05-09-2022,Dharwad,86033,84587,1406
06-09-2022,Dharwad,86039,84592,1406
07-09-2022,Dharwad,86054,84592,1406
08-09-2022,Dharwad,86061,84614,1406
09-09-2022,Dharwad,86072,84622,1406
10-09-2022,Dharwad,86083,84622,1406
11-09-2022,Dharwad,86093,84631,1406
12-09-2022,Dharwad,86093,84646,1406
13-09-2022,Dharwad,86098,84655,1406
14-09-2022,Dharwad,86104,84665,1406
15-09-2022,Dharwad,86117,84672,1406
16-09-2022,Dharwad,86123,84681,1406
17-09-2022,Dharwad,86136,84682,1406
18-09-2022,Dharwad,86140,84693,1406
19-09-2022,Dharwad,86143,84708,1406
20-09-2022,Dharwad,86147,84715,1407
21-09-2022,Dharwad,86153,84720,1407
22-09-2022,Dharwad,86154,84722,1407
23-09-2022,Dharwad,86158,84724,1407
24-09-2022,Dharwad,86165,84731,1407
25-09-2022,Dharwad,86169,84736,1407
26-09-2022,Dharwad,86171,84741,1407
27-09-2022,Dharwad,86170,84744,1407
28-09-2022,Dharwad,86175,84750,1407
29-09-2022,Dharwad,86177,84752,1407
30-09-2022,Dharwad,86181,84756,1408
01-10-2022,Dharwad,86185,84757,1408
02-10-2022,Dharwad,86187,84762,1408
03-10-2022,Dharwad,86187,84764,1408
04-10-2022,Dharwad,86190,84767,1408
05-10-2022,Dharwad,86190,84769,1408
06-10-2022,Dharwad,86190,84769,1408
07-10-2022,Dharwad,86195,84770,1408
08-10-2022,Dharwad,86198,84770,1408
09-10-2022,Dharwad,86202,84773,1408
10-10-2022,Dharwad,86202,84775,1408
11-10-2022,Dharwad,86207,84776,1408
12-10-2022,Dharwad,86212,84782,1408
13-10-2022,Dharwad,86214,84785,1408
14-10-2022,Dharwad,86215,84788,1408
15-10-2022,Dharwad,86216,84790,1408
16-10-2022,Dharwad,86223,84794,1408
17-10-2022,Dharwad,86223,84797,1408
18-10-2022,Dharwad,86227,84800,1408
19-10-2022,Dharwad,86237,84802,1408
20-10-2022,Dharwad,86241,84806,1408
21-10-2022,Dharwad,86246,84810,1408
22-10-2022,Dharwad,86252,84810,1408
23-10-2022,Dharwad,86254,84823,1408
24-10-2022,Dharwad,86254,84824,1408
25-10-2022,Dharwad,86254,84829,1408
26-10-2022,Dharwad,86266,84837,1408
27-10-2022,Dharwad,86266,84845,1408
28-10-2022,Dharwad,86268,84848,1408
01-11-2022,Dharwad,86301,84854,1408
02-11-2022,Dharwad,86306,84869,1408
03-11-2022,Dharwad,86311,84873,1408
04-11-2022,Dharwad,86318,84878,1408
05-11-2022,Dharwad,86332,84882,1408
06-11-2022,Dharwad,86345,84894,1408
07-11-2022,Dharwad,86345,84898,1408
08-11-2022,Dharwad,86354,84911,1408
09-11-2022,Dharwad,86355,84924,1408
10-11-2022,Dharwad,86359,84928,1408
11-11-2022,Dharwad,86364,84933,1408
12-11-2022,Dharwad,86364,84934,1409
13-11-2022,Dharwad,86365,84936,1409
14-11-2022,Dharwad,86365,84941,1409
15-11-2022,Dharwad,58168,57539,628
16-11-2022,Dharwad,58168,57540,628
17-11-2022,Dharwad,58169,57540,628
18-11-2022,Dharwad,58171,57540,628
19-11-2022,Dharwad,58171,57540,628
20-11-2022,Dharwad,58171,57540,628
21-11-2022,Dharwad,58171,57540,628
22-11-2022,Dharwad,58171,57541,628
23-11-2022,Dharwad,58172,57543,628
24-11-2022,Dharwad,58172,57543,628
25-11-2022,Dharwad,58172,57543,628
26-11-2022,Dharwad,58172,57543,628
27-11-2022,Dharwad,58172,57543,628
28-11-2022,Dharwad,58172,57543,628
29-11-2022,Dharwad,58172,57544,628
30-11-2022,Dharwad,58172,57544,628
01-12-2022,Dharwad,58172,57544,628
02-12-2022,Dharwad,58172,57544,628
03-12-2022,Dharwad,58172,57544,628
04-12-2022,Dharwad,58172,57544,628
05-12-2022,Dharwad,58172,57544,628
06-12-2022,Dharwad,58172,57544,628
07-12-2022,Dharwad,58172,57544,628
08-12-2022,Dharwad,58172,57544,628
09-12-2022,Dharwad,58172,57544,628
10-12-2022,Dharwad,58172,57544,628
11-12-2022,Dharwad,58172,57544,628
12-12-2022,Dharwad,58172,57544,628
13-12-2022,Dharwad,58172,57544,628
14-12-2022,Dharwad,58172,57544,628
15-12-2022,Dharwad,58172,57544,628
16-12-2022,Dharwad,58172,57544,628
17-12-2022,Dharwad,58172,57544,628
18-12-2022,Dharwad,58172,57544,628
19-12-2022,Dharwad,58172,57544,628
20-12-2022,Dharwad,58172,57544,628
21-12-2022,Dharwad,58172,57544,628
22-12-2022,Dharwad,58172,57544,628
23-12-2022,Dharwad,58172,57544,628
24-12-2022,Dharwad,58172,57544,628
25-12-2022,Dharwad,58172,57544,628
26-12-2022,Dharwad,58172,57544,628
27-12-2022,Dharwad,58172,57544,628
28-12-2022,Dharwad,58172,57544,628
29-12-2022,Dharwad,58173,57544,628
30-12-2022,Dharwad,58173,57544,628
31-12-2022,Dharwad,58174,57544,628
01-01-2023,Dharwad,58174,57544,628
02-01-2023,Dharwad,58175,57544,628
03-01-2023,Dharwad,58175,57544,628
04-01-2023,Dharwad,58175,57546,628
05-01-2023,Dharwad,58175,57547,628
06-01-2023,Dharwad,58175,57547,628
07-01-2023,Dharwad,58172,57544,628
08-01-2023,Dharwad,58175,57547,628
09-01-2023,Dharwad,58175,57547,628
10-01-2023,Dharwad,58175,57547,628
11-01-2023,Dharwad,58176,57547,628
12-01-2023,Dharwad,58177,57547,628
13-01-2023,Dharwad,58178,57547,628
14-01-2023,Dharwad,58178,57547,628
15-01-2023,Dharwad,58178,57547,628
16-01-2023,Dharwad,58178,57547,628
17-01-2023,Dharwad,58178,57547,628
18-01-2023,Dharwad,58178,57550,628
19-01-2023,Dharwad,58178,57550,628
20-01-2023,Dharwad,58178,57550,628
21-01-2023,Dharwad,58178,57550,628
22-01-2023,Dharwad,58178,57550,628
23-01-2023,Dharwad,58178,57550,628
24-01-2023,Dharwad,58178,57550,628
25-01-2023,Dharwad,58178,57550,628
26-01-2023,Dharwad,58179,57550,628
27-01-2023,Dharwad,58180,57550,628
28-01-2023,Dharwad,58180,57550,628
29-01-2023,Dharwad,58180,57550,628
30-01-2023,Dharwad,58180,57550,628
31-01-2023,Dharwad,58180,57551,628
01-02-2023,Dharwad,58180,57551,628
22-03-2020,Gadag,0,0,0
23-03-2020,Gadag,0,0,0
24-03-2020,Gadag,0,0,0
25-03-2020,Gadag,0,0,0
26-03-2020,Gadag,0,0,0
27-03-2020,Gadag,0,0,0
28-03-2020,Gadag,0,0,0
29-03-2020,Gadag,0,0,0
30-03-2020,Gadag,0,0,0
31-03-2020,Gadag,0,0,0
01-04-2020,Gadag,0,0,0
02-04-2020,Gadag,0,0,0
03-04-2020,Gadag,0,0,0
04-04-2020,Gadag,0,0,0
05-04-2020,Gadag,0,0,0
06-04-2020,Gadag,0,0,0
07-04-2020,Gadag,1,0,0
08-04-2020,Gadag,1,0,0
09-04-2020,Gadag,1,0,1
10-04-2020,Gadag,1,0,1
11-04-2020,Gadag,1,0,1
12-04-2020,Gadag,1,0,1
13-04-2020,Gadag,1,0,1
14-04-2020,Gadag,1,0,1
15-04-2020,Gadag,1,0,1
16-04-2020,Gadag,2,0,1
17-04-2020,Gadag,2,0,1
18-04-2020,Gadag,3,0,1
19-04-2020,Gadag,3,0,1
20-04-2020,Gadag,4,0,1
21-04-2020,Gadag,4,0,1
22-04-2020,Gadag,4,0,1
23-04-2020,Gadag,4,0,1
24-04-2020,Gadag,4,0,1
25-04-2020,Gadag,4,0,1
26-04-2020,Gadag,4,0,1
27-04-2020,Gadag,4,0,1
28-04-2020,Gadag,5,0,1
29-04-2020,Gadag,5,0,1
30-04-2020,Gadag,5,0,1
01-05-2020,Gadag,5,1,1
02-05-2020,Gadag,5,1,1
03-05-2020,Gadag,5,1,1
04-05-2020,Gadag,5,1,1
05-05-2020,Gadag,5,1,1
06-05-2020,Gadag,5,1,1
07-05-2020,Gadag,5,1,1
08-05-2020,Gadag,5,1,1
09-05-2020,Gadag,5,1,1
10-05-2020,Gadag,5,4,1
11-05-2020,Gadag,5,4,1
12-05-2020,Gadag,8,4,1
13-05-2020,Gadag,8,4,1
14-05-2020,Gadag,12,4,1
15-05-2020,Gadag,12,4,1
16-05-2020,Gadag,12,4,1
17-05-2020,Gadag,12,4,1
18-05-2020,Gadag,17,4,1
19-05-2020,Gadag,18,4,1
20-05-2020,Gadag,18,4,1
21-05-2020,Gadag,20,4,1
22-05-2020,Gadag,20,4,1
23-05-2020,Gadag,35,4,1
24-05-2020,Gadag,35,4,1
25-05-2020,Gadag,35,4,1
26-05-2020,Gadag,35,6,1
27-05-2020,Gadag,35,6,1
28-05-2020,Gadag,35,11,1
29-05-2020,Gadag,35,11,1
30-05-2020,Gadag,35,12,1
31-05-2020,Gadag,35,14,1
01-06-2020,Gadag,35,14,1
02-06-2020,Gadag,35,14,1
03-06-2020,Gadag,35,17,1
04-06-2020,Gadag,37,17,2
05-06-2020,Gadag,37,26,2
06-06-2020,Gadag,41,26,2
07-06-2020,Gadag,43,33,2
08-06-2020,Gadag,49,33,2
09-06-2020,Gadag,49,33,2
10-06-2020,Gadag,49,34,2
11-06-2020,Gadag,49,35,2
12-06-2020,Gadag,49,36,2
13-06-2020,Gadag,49,39,2
14-06-2020,Gadag,49,39,2
15-06-2020,Gadag,49,39,2
16-06-2020,Gadag,53,41,2
17-06-2020,Gadag,53,41,2
18-06-2020,Gadag,58,41,2
19-06-2020,Gadag,58,39,2
20-06-2020,Gadag,60,39,2
21-06-2020,Gadag,78,42,2
22-06-2020,Gadag,79,42,2
23-06-2020,Gadag,88,42,2
24-06-2020,Gadag,94,42,2
25-06-2020,Gadag,104,45,2
26-06-2020,Gadag,116,45,2
27-06-2020,Gadag,140,47,3
28-06-2020,Gadag,170,53,3
29-06-2020,Gadag,174,53,3
30-06-2020,Gadag,176,53,3
01-07-2020,Gadag,178,60,3
02-07-2020,Gadag,180,69,4
03-07-2020,Gadag,199,81,4
04-07-2020,Gadag,203,84,4
05-07-2020,Gadag,210,84,4
06-07-2020,Gadag,228,128,4
07-07-2020,Gadag,232,137,4
08-07-2020,Gadag,237,163,4
09-07-2020,Gadag,243,163,4
10-07-2020,Gadag,262,163,6
11-07-2020,Gadag,302,163,9
12-07-2020,Gadag,316,173,9
13-07-2020,Gadag,322,178,10
14-07-2020,Gadag,331,178,10
15-07-2020,Gadag,370,194,9
16-07-2020,Gadag,414,208,9
17-07-2020,Gadag,473,210,10
18-07-2020,Gadag,555,220,10
19-07-2020,Gadag,585,226,14
20-07-2020,Gadag,616,226,14
21-07-2020,Gadag,631,247,15
22-07-2020,Gadag,702,286,15
23-07-2020,Gadag,774,289,17
24-07-2020,Gadag,882,300,19
25-07-2020,Gadag,943,328,20
26-07-2020,Gadag,1004,354,22
27-07-2020,Gadag,1067,382,23
28-07-2020,Gadag,1140,438,25
29-07-2020,Gadag,1201,448,28
30-07-2020,Gadag,1289,467,29
31-07-2020,Gadag,1381,490,32
01-08-2020,Gadag,1480,533,34
02-08-2020,Gadag,1568,539,37
03-08-2020,Gadag,1668,578,39
04-08-2020,Gadag,1764,633,40
05-08-2020,Gadag,1842,741,41
06-08-2020,Gadag,1966,893,43
07-08-2020,Gadag,2071,968,45
08-08-2020,Gadag,2165,1046,46
09-08-2020,Gadag,2279,1132,47
10-08-2020,Gadag,2321,1232,49
11-08-2020,Gadag,2399,1321,51
12-08-2020,Gadag,2547,1396,52
13-08-2020,Gadag,2645,1446,52
14-08-2020,Gadag,2835,1657,53
15-08-2020,Gadag,2977,1758,55
16-08-2020,Gadag,3056,1828,57
17-08-2020,Gadag,3155,1932,57
18-08-2020,Gadag,3341,2138,59
19-08-2020,Gadag,3490,2305,61
20-08-2020,Gadag,3604,2456,62
21-08-2020,Gadag,3778,2635,63
22-08-2020,Gadag,3894,2756,65
23-08-2020,Gadag,4076,2856,65
24-08-2020,Gadag,4217,2958,66
25-08-2020,Gadag,4392,3122,67
26-08-2020,Gadag,4516,3233,69
27-08-2020,Gadag,4626,3311,71
28-08-2020,Gadag,4795,3379,74
29-08-2020,Gadag,4976,3510,75
30-08-2020,Gadag,5172,3644,78
31-08-2020,Gadag,5350,3744,79
01-09-2020,Gadag,5544,3817,81
02-09-2020,Gadag,5739,4009,84
03-09-2020,Gadag,5922,4159,87
04-09-2020,Gadag,6108,4324,89
05-09-2020,Gadag,6303,4523,92
06-09-2020,Gadag,6497,4704,94
07-09-2020,Gadag,6584,4903,96
08-09-2020,Gadag,6780,5033,98
09-09-2020,Gadag,6935,5188,100
10-09-2020,Gadag,7115,5341,102
11-09-2020,Gadag,7310,5871,104
12-09-2020,Gadag,7359,6077,105
13-09-2020,Gadag,7557,6269,107
14-09-2020,Gadag,7653,6453,109
15-09-2020,Gadag,7692,6582,111
16-09-2020,Gadag,7800,6582,111
17-09-2020,Gadag,7869,6775,113
18-09-2020,Gadag,7900,6957,115
19-09-2020,Gadag,8291,7216,115
20-09-2020,Gadag,8366,7366,119
21-09-2020,Gadag,8447,7478,123
22-09-2020,Gadag,8581,7570,125
23-09-2020,Gadag,8640,7695,125
24-09-2020,Gadag,8694,7758,125
25-09-2020,Gadag,8772,7840,127
26-09-2020,Gadag,8816,7935,128
27-09-2020,Gadag,8877,8054,129
28-09-2020,Gadag,8938,8196,129
29-09-2020,Gadag,9049,8291,130
30-09-2020,Gadag,9116,8403,131
01-10-2020,Gadag,9262,8497,131
02-10-2020,Gadag,9342,8556,131
03-10-2020,Gadag,9374,8626,132
04-10-2020,Gadag,9484,8701,132
05-10-2020,Gadag,9535,8774,134
06-10-2020,Gadag,9628,8826,135
07-10-2020,Gadag,9700,8889,135
08-10-2020,Gadag,9742,9000,135
09-10-2020,Gadag,9810,9084,136
10-10-2020,Gadag,9842,9166,137
11-10-2020,Gadag,9902,9245,137
12-10-2020,Gadag,9928,9316,138
13-10-2020,Gadag,9994,9389,138
14-10-2020,Gadag,10035,9458,139
15-10-2020,Gadag,10075,9514,139
16-10-2020,Gadag,10120,9566,139
17-10-2020,Gadag,10169,9629,140
18-10-2020,Gadag,10222,9678,140
19-10-2020,Gadag,10241,9720,140
20-10-2020,Gadag,10279,9765,140
21-10-2020,Gadag,10319,9814,140
22-10-2020,Gadag,10356,9862,140
23-10-2020,Gadag,10368,9911,140
24-10-2020,Gadag,10382,9944,140
25-10-2020,Gadag,10404,9979,140
26-10-2020,Gadag,10408,10020,140
27-10-2020,Gadag,10423,10053,140
28-10-2020,Gadag,10445,10076,140
29-10-2020,Gadag,10457,10117,140
30-10-2020,Gadag,10474,10128,141
31-10-2020,Gadag,10497,10146,141
01-11-2020,Gadag,10515,10191,141
02-11-2020,Gadag,10522,10222,141
03-11-2020,Gadag,10527,10258,141
04-11-2020,Gadag,10529,10266,141
05-11-2020,Gadag,10540,10272,141
06-11-2020,Gadag,10545,10279,141
07-11-2020,Gadag,10552,10285,141
08-11-2020,Gadag,10563,10290,141
09-11-2020,Gadag,10567,10298,141
10-11-2020,Gadag,10573,10304,141
11-11-2020,Gadag,10584,10322,141
12-11-2020,Gadag,10589,10335,141
13-11-2020,Gadag,10592,10362,141
14-11-2020,Gadag,10603,10370,141
15-11-2020,Gadag,10608,10383,141
16-11-2020,Gadag,10617,10397,141
17-11-2020,Gadag,10620,10411,141
18-11-2020,Gadag,10632,10423,141
