DISTRICTCODE,Date,ICU
8,28-03-2021,0
9,28-03-2021,3
10,28-03-2021,0
11,28-03-2021,3
12,28-03-2021,3
13,28-03-2021,5
14,28-03-2021,4
15,28-03-2021,8
16,28-03-2021,0
17,28-03-2021,17
18,28-03-2021,2
19,28-03-2021,8
20,28-03-2021,0
21,28-03-2021,10
22,28-03-2021,5
23,28-03-2021,0
24,28-03-2021,0
25,28-03-2021,4
26,28-03-2021,14
27,28-03-2021,3
28,28-03-2021,7
29,28-03-2021,1
30,28-03-2021,0
1,29-03-2021,1
2,29-03-2021,5
3,29-03-2021,4
4,29-03-2021,2
5,29-03-2021,95
6,29-03-2021,8
7,29-03-2021,9
8,29-03-2021,0
9,29-03-2021,3
10,29-03-2021,0
11,29-03-2021,3
12,29-03-2021,3
13,29-03-2021,5
14,29-03-2021,4
15,29-03-2021,8
16,29-03-2021,0
17,29-03-2021,25
18,29-03-2021,2
19,29-03-2021,8
20,29-03-2021,0
21,29-03-2021,8
22,29-03-2021,5
23,29-03-2021,0
24,29-03-2021,0
25,29-03-2021,4
26,29-03-2021,14
27,29-03-2021,3
28,29-03-2021,7
29,29-03-2021,1
30,29-03-2021,0
1,30-03-2021,1
2,30-03-2021,5
3,30-03-2021,4
4,30-03-2021,2
5,30-03-2021,108
6,30-03-2021,8
7,30-03-2021,9
8,30-03-2021,0
9,30-03-2021,3
10,30-03-2021,0
11,30-03-2021,3
12,30-03-2021,3
13,30-03-2021,5
14,30-03-2021,4
15,30-03-2021,8
16,30-03-2021,0
17,30-03-2021,25
18,30-03-2021,2
19,30-03-2021,8
20,30-03-2021,0
21,30-03-2021,8
22,30-03-2021,5
23,30-03-2021,0
24,30-03-2021,0
25,30-03-2021,4
26,30-03-2021,14
27,30-03-2021,3
28,30-03-2021,7
29,30-03-2021,1
30,30-03-2021,0
1,31-03-2021,1
2,31-03-2021,5
3,31-03-2021,4
4,31-03-2021,2
5,31-03-2021,126
6,31-03-2021,12
7,31-03-2021,5
8,31-03-2021,0
9,31-03-2021,3
10,31-03-2021,0
11,31-03-2021,3
12,31-03-2021,3
13,31-03-2021,5
14,31-03-2021,4
15,31-03-2021,11
16,31-03-2021,0
17,31-03-2021,25
18,31-03-2021,2
19,31-03-2021,8
20,31-03-2021,0
21,31-03-2021,11
22,31-03-2021,5
23,31-03-2021,0
24,31-03-2021,0
25,31-03-2021,4
26,31-03-2021,14
27,31-03-2021,3
28,31-03-2021,7
29,31-03-2021,3
30,31-03-2021,0
1,01-04-2021,0
2,01-04-2021,5
3,01-04-2021,4
4,01-04-2021,0
5,01-04-2021,137
6,01-04-2021,14
7,01-04-2021,5
8,01-04-2021,0
9,01-04-2021,1
10,01-04-2021,0
11,01-04-2021,3
12,01-04-2021,3
13,01-04-2021,8
14,01-04-2021,4
15,01-04-2021,10
16,01-04-2021,0
17,01-04-2021,25
18,01-04-2021,2
19,01-04-2021,8
20,01-04-2021,0
21,01-04-2021,12
22,01-04-2021,3
23,01-04-2021,0
24,01-04-2021,0
25,01-04-2021,5
26,01-04-2021,7
27,01-04-2021,5
28,01-04-2021,1
29,01-04-2021,3
30,01-04-2021,0
1,02-04-2021,0
2,02-04-2021,5
3,02-04-2021,4
4,02-04-2021,0
5,02-04-2021,130
6,02-04-2021,14
7,02-04-2021,2
8,02-04-2021,0
9,02-04-2021,1
10,02-04-2021,0
11,02-04-2021,3
12,02-04-2021,3
13,02-04-2021,6
14,02-04-2021,3
15,02-04-2021,11
16,02-04-2021,0
17,02-04-2021,32
18,02-04-2021,2
19,02-04-2021,7
20,02-04-2021,0
21,02-04-2021,12
22,02-04-2021,11
23,02-04-2021,0
24,02-04-2021,0
25,02-04-2021,7
26,02-04-2021,7
27,02-04-2021,5
28,02-04-2021,1
29,02-04-2021,3
30,02-04-2021,0
1,03-04-2021,0
2,03-04-2021,6
3,03-04-2021,0
4,03-04-2021,0
5,03-04-2021,157
6,03-04-2021,23
7,03-04-2021,2
8,03-04-2021,0
9,03-04-2021,2
10,03-04-2021,0
11,03-04-2021,13
12,03-04-2021,3
13,03-04-2021,6
14,03-04-2021,3
15,03-04-2021,9
16,03-04-2021,0
17,03-04-2021,32
18,03-04-2021,2
19,03-04-2021,7
20,03-04-2021,0
21,03-04-2021,8
22,03-04-2021,24
23,03-04-2021,0
24,03-04-2021,0
25,03-04-2021,7
26,03-04-2021,15
27,03-04-2021,4
28,03-04-2021,1
29,03-04-2021,3
30,03-04-2021,0
1,04-04-2021,0
2,04-04-2021,7
3,04-04-2021,0
4,04-04-2021,0
5,04-04-2021,158
6,04-04-2021,23
7,04-04-2021,3
8,04-04-2021,0
9,04-04-2021,1
10,04-04-2021,0
11,04-04-2021,13
12,04-04-2021,3
13,04-04-2021,7
14,04-04-2021,3
15,04-04-2021,9
16,04-04-2021,0
17,04-04-2021,32
18,04-04-2021,2
19,04-04-2021,7
20,04-04-2021,0
21,04-04-2021,8
22,04-04-2021,24
23,04-04-2021,0
24,04-04-2021,0
25,04-04-2021,7
26,04-04-2021,16
27,04-04-2021,4
28,04-04-2021,1
29,04-04-2021,3
30,04-04-2021,0
