"State","Date","Total Active"
"Puducherry","2021-09-02","785"
"Puducherry","2021-09-03","837"
"Puducherry","2021-09-04","894"
"Puducherry","2021-09-05","937"
"Puducherry","2021-09-06","961"
"Puducherry","2021-09-07","914"
"Puducherry","2021-09-08","974"
"Puducherry","2021-09-09","986"
"Puducherry","2021-09-10","993"
"Puducherry","2021-09-11","995"
"Puducherry","2021-09-12","914"
"Puducherry","2021-09-13","930"
"Puducherry","2021-09-14","860"
"Puducherry","2021-09-15","858"
"Puducherry","2021-09-16","900"
"Puducherry","2021-09-17","900"
"Puducherry","2021-09-18","963"
"Puducherry","2021-09-19","924"
"Puducherry","2021-09-20","923"
"Puducherry","2021-09-21","867"
"Puducherry","2021-09-22","922"
"Puducherry","2021-09-23","945"
"Puducherry","2021-09-24","969"
"Puducherry","2021-09-25","956"
"Puducherry","2021-09-26","932"
"Puducherry","2021-09-27","901"
"Puducherry","2021-09-28","866"
"Puducherry","2021-09-29","811"
"Puducherry","2021-09-30","828"
"Puducherry","2021-10-01","830"
"Puducherry","2021-10-02","791"
"Puducherry","2021-10-03","767"
"Puducherry","2021-10-04","709"
"Puducherry","2021-10-05","654"
"Puducherry","2021-10-06","643"
"Puducherry","2021-10-07","639"
"Puducherry","2021-10-08","655"
"Puducherry","2021-10-09","646"
"Puducherry","2021-10-10","637"
"Puducherry","2021-10-11","658"
"Puducherry","2021-10-12","639"
"Puducherry","2021-10-13","617"
"Puducherry","2021-10-14","651"
"Puducherry","2021-10-15","647"
"Puducherry","2021-10-16","611"
"Puducherry","2021-10-17","598"
"Puducherry","2021-10-18","585"
"Puducherry","2021-10-19","523"
"Puducherry","2021-10-20","490"
"Puducherry","2021-10-21","461"
"Puducherry","2021-10-22","454"
"Puducherry","2021-10-23","454"
"Puducherry","2021-10-24","457"
"Puducherry","2021-10-25","467"
"Puducherry","2021-10-26","454"
"Puducherry","2021-10-27","453"
"Puducherry","2021-10-28","443"
"Puducherry","2021-10-29","453"
"Puducherry","2021-10-30","446"
"Puducherry","2021-10-31","437"
"Puducherry","2021-11-01","430"
"Puducherry","2021-11-02","419"
"Puducherry","2021-11-03","388"
"Puducherry","2021-11-04","359"
"Puducherry","2021-11-05","350"
"Puducherry","2021-11-06","320"
"Puducherry","2021-11-07","304"
"Puducherry","2021-11-08","295"
"Puducherry","2021-11-09","270"
"Puducherry","2021-11-10","267"
"Puducherry","2021-11-11","272"
"Puducherry","2021-11-12","260"
"Puducherry","2021-11-13","271"
"Puducherry","2021-11-14","275"
"Puducherry","2021-11-15","297"
"Puducherry","2021-11-16","305"
"Puducherry","2021-11-17","320"
"Puducherry","2021-11-18","317"
"Puducherry","2021-11-19","326"
"Puducherry","2021-11-20","314"
"Puducherry","2021-11-21","317"
"Puducherry","2021-11-22","323"
"Puducherry","2021-11-23","304"
"Puducherry","2021-11-24","301"
"Puducherry","2021-11-25","304"
"Puducherry","2021-11-26","318"
"Puducherry","2021-11-27","321"
"Puducherry","2021-11-28","326"
"Puducherry","2021-11-29","312"
"Puducherry","2021-11-30","296"
"Puducherry","2021-12-01","284"
"Puducherry","2021-12-02","289"
"Puducherry","2021-12-03","299"
"Puducherry","2021-12-04","299"
"Puducherry","2021-12-05","294"
"Puducherry","2021-12-06","280"
"Puducherry","2021-12-07","250"
"Puducherry","2021-12-08","229"
"Puducherry","2021-12-09","230"
"Puducherry","2021-12-10","241"
"Puducherry","2021-12-11","243"
"Puducherry","2021-12-12","230"
"Puducherry","2021-12-13","208"
"Puducherry","2021-12-14","183"
"Puducherry","2021-12-15","177"
"Puducherry","2021-12-16","173"
"Puducherry","2021-12-17","186"
"Puducherry","2021-12-18","177"
"Puducherry","2021-12-19","171"
"Puducherry","2021-12-20","151"
"Puducherry","2021-12-21","129"
"Puducherry","2021-12-22","130"
"Puducherry","2021-12-23","146"
"Puducherry","2021-12-24","146"
"Puducherry","2021-12-25","154"
"Puducherry","2021-12-26","147"
"Puducherry","2021-12-27","127"
"Puducherry","2021-12-28","126"
"Puducherry","2021-12-29","119"
"Puducherry","2021-12-30","120"
"Puducherry","2021-12-31","128"
"Puducherry","2022-01-01","127"
"Puducherry","2022-01-02","136"
"Puducherry","2022-01-03","150"
"Puducherry","2022-01-04","155"
"Puducherry","2022-01-05","214"
"Puducherry","2022-01-06","278"
"Puducherry","2022-01-07","399"
"Puducherry","2022-01-08","562"
"Puducherry","2022-01-09","825"
"Puducherry","2022-01-10","1250"
"Puducherry","2022-01-11","1722"
"Puducherry","2022-01-12","2355"
"Puducherry","2022-01-13","3203"
"Puducherry","2022-01-14","4270"
"Puducherry","2022-01-15","5658"
"Puducherry","2022-01-16","6785"
"Puducherry","2022-01-17","7802"
"Puducherry","2022-01-18","8559"
"Puducherry","2022-01-19","10393"
"Puducherry","2022-01-20","11344"
"Puducherry","2022-01-21","13053"
"Puducherry","2022-01-22","14122"
"Puducherry","2022-01-23","15068"
"Puducherry","2022-01-24","15696"
"Puducherry","2022-01-25","15652"
"Puducherry","2022-01-26","16394"
"Puducherry","2022-01-27","16298"
"Puducherry","2022-01-28","15751"
"Puducherry","2022-01-29","14293"
"Puducherry","2022-01-30","12542"
"Puducherry","2022-01-31","11027"
"Puducherry","2022-02-01","9700"
"Puducherry","2022-02-02","9267"
"Puducherry","2022-02-03","6852"
"Puducherry","2022-02-04","6638"
"Puducherry","2022-02-05","5458"
"Puducherry","2022-02-06","4630"
"Puducherry","2022-02-07","4152"
"Puducherry","2022-02-08","3689"
"Puducherry","2022-02-09","3428"
"Puducherry","2022-02-10","3086"
"Puducherry","2022-02-11","2506"
"Puducherry","2022-02-12","1993"
"Puducherry","2022-02-13","1581"
"Puducherry","2022-02-14","1297"
"Puducherry","2022-02-15","1029"
"Puducherry","2022-02-16","900"
"Puducherry","2022-02-17","736"
"Puducherry","2022-02-18","691"
"Puducherry","2022-02-19","586"
"Puducherry","2022-02-20","495"
"Puducherry","2022-02-21","419"
"Puducherry","2022-02-22","363"
"Puducherry","2022-02-23","321"
"Puducherry","2022-02-24","261"
"Puducherry","2022-02-25","227"
"Puducherry","2022-02-26","202"
"Puducherry","2022-02-27","169"
"Puducherry","2022-02-28","142"
"Puducherry","2022-03-01","118"
"Puducherry","2022-03-02","100"
"Puducherry","2022-03-03","84"
"Puducherry","2022-03-04","74"
"Puducherry","2022-03-05","52"
"Puducherry","2022-03-06","44"
"Puducherry","2022-03-07","39"
"Puducherry","2022-03-08","28"
"Puducherry","2022-03-09","26"
"Puducherry","2022-03-10","29"
"Puducherry","2022-03-11","27"
"Puducherry","2022-03-12","21"
"Puducherry","2022-03-13","20"
"Puducherry","2022-03-14","17"
"Puducherry","2022-03-15","16"
"Puducherry","2022-03-16","17"
"Puducherry","2022-03-17","15"
"Puducherry","2022-03-18","14"
"Puducherry","2022-03-19","11"
"Puducherry","2022-03-20","13"
"Puducherry","2022-03-21","13"
"Puducherry","2022-03-22","13"
"Puducherry","2022-03-23","11"
"Puducherry","2022-03-24","10"
"Puducherry","2022-03-25","11"
"Puducherry","2022-03-26","9"
"Puducherry","2022-03-27","4"
"Puducherry","2022-03-28","4"
"Puducherry","2022-03-29","2"
"Puducherry","2022-03-30","2"
"Puducherry","2022-03-31","1"
"Puducherry","2022-04-01","0"
"Puducherry","2022-04-02","0"
"Puducherry","2022-04-03","0"
"Puducherry","2022-04-04","0"
"Puducherry","2022-04-05","0"
"Puducherry","2022-04-06","0"
"Puducherry","2022-04-07","0"
"Puducherry","2022-04-08","0"
"Puducherry","2022-04-09","0"
"Puducherry","2022-04-10","0"
"Puducherry","2022-04-11","0"
"Puducherry","2022-04-12","0"
"Puducherry","2022-04-13","0"
"Puducherry","2022-04-14","2"
"Puducherry","2022-04-15","3"
"Puducherry","2022-04-16","3"
"Puducherry","2022-04-17","3"
"Puducherry","2022-04-18","3"
"Puducherry","2022-04-19","3"
"Puducherry","2022-04-20","3"
"Puducherry","2022-04-21","1"
"Puducherry","2022-04-22","0"
"Puducherry","2022-04-23","0"
"Puducherry","2022-04-24","0"
"Puducherry","2022-04-25","3"
"Puducherry","2022-04-26","4"
"Puducherry","2022-04-27","7"
"Puducherry","2022-04-28","7"
"Puducherry","2022-04-29","8"
"Puducherry","2022-04-30","11"
"Puducherry","2022-05-01","11"
"Puducherry","2022-05-02","9"
"Puducherry","2022-05-03","9"
"Puducherry","2022-05-04","9"
"Puducherry","2022-05-05","9"
"Puducherry","2022-05-06","7"
"Puducherry","2022-05-07","5"
"Puducherry","2022-05-08","8"
"Puducherry","2022-05-09","7"
"Puducherry","2022-05-10","7"
"Puducherry","2022-05-11","5"
"Puducherry","2022-05-12","5"
"Puducherry","2022-05-13","7"
"Puducherry","2022-05-14","12"
"Puducherry","2022-05-15","12"
"Puducherry","2022-05-16","15"
"Puducherry","2022-05-17","15"
"Puducherry","2022-05-18","15"
"Puducherry","2022-05-19","16"
"Puducherry","2022-05-20","20"
"Puducherry","2022-05-21","17"
"Puducherry","2022-05-22","21"
"Puducherry","2022-05-23","21"
"Puducherry","2022-05-24","22"
"Puducherry","2022-05-25","27"
"Puducherry","2022-05-26","27"
"Puducherry","2022-05-27","22"
"Puducherry","2022-05-28","18"
"Puducherry","2022-05-29","17"
"Puducherry","2022-05-30","19"
"Puducherry","2022-05-31","16"
"Puducherry","2022-06-01","16"
"Puducherry","2022-06-02","25"
"Puducherry","2022-06-03","29"
"Puducherry","2022-06-04","36"
"Puducherry","2022-06-05","38"
"Puducherry","2022-06-06","41"
"Puducherry","2022-06-07","41"
"Puducherry","2022-06-08","41"
"Puducherry","2022-06-09","33"
"Puducherry","2022-06-10","35"
"Puducherry","2022-06-11","33"
"Puducherry","2022-06-12","35"
"Puducherry","2022-06-13","37"
"Puducherry","2022-06-14","38"
"Puducherry","2022-06-15","49"
"Puducherry","2022-06-16","63"
"Puducherry","2022-06-17","77"
"Puducherry","2022-06-18","100"
"Puducherry","2022-06-19","114"
"Puducherry","2022-06-20","128"
"Puducherry","2022-06-21","129"
"Puducherry","2022-06-22","150"
"Puducherry","2022-06-23","142"
"Puducherry","2022-06-24","168"
"Puducherry","2022-06-25","182"
"Puducherry","2022-06-26","216"
"Puducherry","2022-06-27","238"
"Puducherry","2022-06-28","234"
"Puducherry","2022-06-29","247"
"Puducherry","2022-06-30","304"
"Puducherry","2022-07-01","342"
"Puducherry","2022-07-02","402"
"Puducherry","2022-07-03","452"
"Puducherry","2022-07-04","513"
"Puducherry","2022-07-05","501"
"Puducherry","2022-07-06","542"
"Puducherry","2022-07-07","629"
"Puducherry","2022-07-08","663"
"Puducherry","2022-07-09","748"
"Puducherry","2022-07-10","785"
"Puducherry","2022-07-11","785"
"Puducherry","2022-07-12","843"
"Puducherry","2022-07-13","915"
"Puducherry","2022-07-14","915"
"Puducherry","2022-07-15","1016"
"Puducherry","2022-07-16","1048"
"Puducherry","2022-07-17","1138"
"Puducherry","2022-07-18","1111"
"Puducherry","2022-07-19","1135"
"Puducherry","2022-07-20","1220"
"Puducherry","2022-07-21","1276"
"Puducherry","2022-07-22","1260"
"Puducherry","2022-07-23","1233"
"Puducherry","2022-07-24","1191"
"Puducherry","2022-07-25","1294"
"Puducherry","2022-07-26","1231"
"Puducherry","2022-07-27","1076"
"Puducherry","2022-07-28","994"
"Puducherry","2022-07-29","895"
"Puducherry","2022-07-30","825"
"Puducherry","2022-07-31","825"
"Puducherry","2022-08-01","813"
"Puducherry","2022-08-02","740"
"Puducherry","2022-08-03","760"
"Puducherry","2022-08-04","772"
"Puducherry","2022-08-05","831"
"Puducherry","2022-08-06","778"
"Puducherry","2022-08-07","727"
"Puducherry","2022-08-08","701"
"Puducherry","2022-08-09","640"
"Puducherry","2022-08-10","632"
"Puducherry","2022-08-11","529"
"Puducherry","2022-08-12","432"
"Puducherry","2022-08-13","453"
"Puducherry","2022-08-14","454"
"Puducherry","2022-08-15","1027"
"Puducherry","2022-08-16","459"
"Puducherry","2022-08-17","410"
"Puducherry","2022-08-18","362"
"Puducherry","2022-08-19","364"
"Puducherry","2022-08-20","326"
"Puducherry","2022-08-21","296"
"Puducherry","2022-08-22","287"
"Puducherry","2022-08-23","264"
"Puducherry","2022-08-24","306"
"Puducherry","2022-08-25","315"
"Puducherry","2022-08-26","275"
"Puducherry","2022-08-27","288"
"Puducherry","2022-08-28","299"
"Puducherry","2022-08-29","335"
"Puducherry","2022-08-30","342"
"Puducherry","2022-08-31","322"
"Puducherry","2022-09-01","340"
"Puducherry","2022-09-02","315"
"Puducherry","2022-09-03","293"
"Puducherry","2022-09-04","278"
"Puducherry","2022-09-05","265"
"Puducherry","2022-09-06","227"
"Puducherry","2022-09-07","251"
"Puducherry","2022-09-08","267"
"Puducherry","2022-09-09","295"
"Puducherry","2022-09-10","304"
"Puducherry","2022-09-11","311"
"Puducherry","2022-09-12","336"
"Puducherry","2022-09-13","335"
"Puducherry","2022-09-14","341"
"Puducherry","2022-09-15","331"
"Puducherry","2022-09-16","405"
"Puducherry","2022-09-17","463"
"Puducherry","2022-09-18","491"
"Puducherry","2022-09-19","518"
"Puducherry","2022-09-20","528"
"Puducherry","2022-09-21","502"
"Puducherry","2022-09-22","512"
"Puducherry","2022-09-23","500"
"Puducherry","2022-09-24","459"
"Puducherry","2022-09-25","437"
"Puducherry","2022-09-26","446"
"Puducherry","2022-09-27","434"
"Puducherry","2022-09-28","396"
"Puducherry","2022-09-29","368"
"Puducherry","2022-09-30","329"
"Puducherry","2022-10-01","329"
"Puducherry","2022-10-02","280"
"Puducherry","2022-10-03","278"
"Puducherry","2022-10-04","248"
"Puducherry","2022-10-05","247"
"Puducherry","2022-10-06","218"
"Puducherry","2022-10-07","193"
"Puducherry","2022-10-08","200"
"Puducherry","2022-10-09","199"
"Puducherry","2022-10-10","161"
"Puducherry","2022-10-11","158"
"Puducherry","2022-10-12","172"
"Puducherry","2022-10-13","166"
"Puducherry","2022-10-14","193"
"Puducherry","2022-10-15","166"
"Puducherry","2022-10-16","176"
"Puducherry","2022-10-17","204"
"Puducherry","2022-10-18","198"
"Puducherry","2022-10-19","175"
"Puducherry","2022-10-20","176"
"Puducherry","2022-10-21","163"
"Puducherry","2022-10-22","167"
"Puducherry","2022-10-23","158"
"Puducherry","2022-10-24","183"
"Puducherry","2022-10-25","159"
"Puducherry","2022-10-26","131"
"Puducherry","2022-10-27","132"
"Puducherry","2022-10-28","136"
"Puducherry","2022-10-29","133"
"Puducherry","2022-10-30","137"
"Puducherry","2022-10-31","134"
"Puducherry","2022-11-01","134"
"Puducherry","2022-11-02","137"
"Puducherry","2022-11-03","111"
"Puducherry","2022-11-04","104"
"Puducherry","2022-11-05","84"
"Puducherry","2022-11-06","72"
"Puducherry","2022-11-07","62"
"Puducherry","2022-11-08","57"
"Puducherry","2022-11-09","52"
"Puducherry","2022-11-10","46"
"Puducherry","2022-11-11","29"
"Puducherry","2022-11-12","31"
"Puducherry","2022-11-13","32"
"Puducherry","2022-11-14","25"
"Puducherry","2022-11-15","22"
"Puducherry","2022-11-16","24"
"Puducherry","2022-11-17","22"
"Puducherry","2022-11-18","20"
"Puducherry","2022-11-19","0"
"Puducherry","2022-11-20","12"
"Puducherry","2022-11-21","15"
"Puducherry","2022-11-22","15"
"Puducherry","2022-11-23","8"
"Puducherry","2022-11-24","9"
"Puducherry","2022-11-25","8"
"Puducherry","2022-11-26","7"
"Puducherry","2022-11-27","6"
"Puducherry","2022-11-28","4"
"Puducherry","2022-11-29","2"
"Puducherry","2022-11-30","1"
"Puducherry","2022-12-01","2"
"Puducherry","2022-12-02","2"
"Puducherry","2022-12-03","2"
"Puducherry","2022-12-04","2"
"Puducherry","2022-12-05","6"
"Puducherry","2022-12-06","6"
"Puducherry","2022-12-07","6"
"Puducherry","2022-12-08","6"
"Puducherry","2022-12-09","4"
"Puducherry","2022-12-10","10"
"Puducherry","2022-12-11","9"
"Puducherry","2022-12-12","6"
"Puducherry","2022-12-13","7"
"Puducherry","2022-12-14","7"
"Puducherry","2022-12-15","10"
"Puducherry","2022-12-16","0"
"Puducherry","2022-12-17","4"
"Puducherry","2022-12-18","4"
"Puducherry","2022-12-19","4"
"Puducherry","2022-12-20","1"
"Puducherry","2022-12-21","2"
"Puducherry","2022-12-22","2"
"Puducherry","2022-12-23","2"
"Puducherry","2022-12-24","3"
"Puducherry","2022-12-25","3"
"Puducherry","2022-12-26","3"
"Puducherry","2022-12-27","3"
"Puducherry","2022-12-28","2"
"Puducherry","2022-12-29","5"
"Puducherry","2022-12-31","7"
"Puducherry","2023-01-01","11"
"Puducherry","2023-01-02","16"
"Puducherry","2023-01-03","16"
"Puducherry","2023-01-04","19"
"Puducherry","2023-01-05","23"
"Puducherry","2023-01-06","30"
"Puducherry","2023-01-07","31"
"Puducherry","2023-01-08","35"
"Puducherry","2023-01-09","35"
"Puducherry","2023-01-10","38"
"Puducherry","2023-01-11","54"
"Puducherry","2023-01-12","57"
"Puducherry","2023-01-13","58"
"Puducherry","2023-01-14","59"
"Puducherry","2023-01-15","68"
"Puducherry","2023-01-16","76"
"Puducherry","2023-01-17","73"
"Puducherry","2023-01-18","54"
"Puducherry","2023-01-19","47"
"Puducherry","2023-01-20","51"
"Puducherry","2023-01-21","56"
"Puducherry","2023-01-22","56"
"Puducherry","2023-01-23","30"
"Puducherry","2023-01-24","31"
"Puducherry","2023-01-25","33"
"Puducherry","2023-01-26","43"
"Puducherry","2023-01-27","34"
"Puducherry","2023-01-28","24"
"Puducherry","2023-01-29","23"
"Puducherry","2023-01-30","31"
"Puducherry","2023-01-31","0"
"Puducherry","2023-02-01","34"
"Punjab","2020-03-10","1"
"Punjab","2020-03-11","1"
"Punjab","2020-03-12","1"
"Punjab","2020-03-13","1"
"Punjab","2020-03-14","1"
"Punjab","2020-03-15","1"
"Punjab","2020-03-16","1"
"Punjab","2020-03-17","1"
"Punjab","2020-03-18","1"
"Punjab","2020-03-19","1"
"Punjab","2020-03-20","1"
"Punjab","2020-03-21","12"
"Punjab","2020-03-22","20"
"Punjab","2020-03-23","20"
"Punjab","2020-03-24","28"
"Punjab","2020-03-25","28"
"Punjab","2020-03-26","32"
"Punjab","2020-03-27","36"
"Punjab","2020-03-28","36"
"Punjab","2020-03-29","36"
"Punjab","2020-03-30","36"
"Punjab","2020-03-31","37"
"Punjab","2020-04-01","38"
"Punjab","2020-04-02","41"
"Punjab","2020-04-03","42"
"Punjab","2020-04-04","51"
"Punjab","2020-04-05","51"
"Punjab","2020-04-06","66"
"Punjab","2020-04-07","80"
"Punjab","2020-04-08","80"
"Punjab","2020-04-09","89"
"Punjab","2020-04-10","116"
"Punjab","2020-04-11","116"
"Punjab","2020-04-12","135"
"Punjab","2020-04-13","142"
"Punjab","2020-04-14","150"
"Punjab","2020-04-15","159"
"Punjab","2020-04-16","146"
"Punjab","2020-04-17","146"
"Punjab","2020-04-18","162"
"Punjab","2020-04-19","172"
"Punjab","2020-04-20","172"
"Punjab","2020-04-21","190"
"Punjab","2020-04-22","186"
"Punjab","2020-04-23","196"
"Punjab","2020-04-24","196"
"Punjab","2020-04-25","214"
"Punjab","2020-04-26","214"
"Punjab","2020-04-27","224"
"Punjab","2020-04-28","224"
"Punjab","2020-04-29","232"
"Punjab","2020-04-30","248"
"Punjab","2020-05-01","248"
"Punjab","2020-05-02","640"
"Punjab","2020-05-03","640"
"Punjab","2020-05-04","964"
"Punjab","2020-05-05","1082"
"Punjab","2020-05-06","1293"
"Punjab","2020-05-07","1354"
"Punjab","2020-05-08","1467"
"Punjab","2020-05-09","1550"
"Punjab","2020-05-10","1574"
"Punjab","2020-05-11","1626"
"Punjab","2020-05-12","1678"
"Punjab","2020-05-13","1711"
"Punjab","2020-05-14","1692"
"Punjab","2020-05-15","1680"
"Punjab","2020-05-16","1598"
"Punjab","2020-05-17","657"
"Punjab","2020-05-18","563"
"Punjab","2020-05-19","396"
"Punjab","2020-05-20","322"
"Punjab","2020-05-21","173"
"Punjab","2020-05-22","170"
"Punjab","2020-05-23","143"
"Punjab","2020-05-24","136"
"Punjab","2020-05-25","122"
"Punjab","2020-05-26","122"
"Punjab","2020-05-27","148"
"Punjab","2020-05-28","181"
"Punjab","2020-05-29","172"
"Punjab","2020-05-30","206"
"Punjab","2020-05-31","222"
"Punjab","2020-06-01","231"
"Punjab","2020-06-02","256"
"Punjab","2020-06-03","279"
"Punjab","2020-06-04","300"
"Punjab","2020-06-05","325"
"Punjab","2020-06-06","344"
"Punjab","2020-06-07","373"
"Punjab","2020-06-08","451"
"Punjab","2020-06-09","482"
"Punjab","2020-06-10","497"
"Punjab","2020-06-11","518"
"Punjab","2020-06-12","569"
"Punjab","2020-06-13","641"
"Punjab","2020-06-14","671"
"Punjab","2020-06-15","717"
"Punjab","2020-06-16","753"
"Punjab","2020-06-17","838"
"Punjab","2020-06-18","881"
"Punjab","2020-06-19","962"
"Punjab","2020-06-20","1104"
"Punjab","2020-06-21","1176"
"Punjab","2020-06-22","1275"
"Punjab","2020-06-23","1309"
"Punjab","2020-06-24","1245"
"Punjab","2020-06-25","1415"
"Punjab","2020-06-26","1457"
"Punjab","2020-06-27","1634"
"Punjab","2020-06-28","1608"
"Punjab","2020-06-29","1557"
"Punjab","2020-06-30","1516"
"Punjab","2020-07-01","1557"
"Punjab","2020-07-02","1652"
"Punjab","2020-07-03","1488"
"Punjab","2020-07-04","1514"
"Punjab","2020-07-05","1641"
"Punjab","2020-07-06","1711"
"Punjab","2020-07-07","1828"
"Punjab","2020-07-08","2020"
"Punjab","2020-07-09","1901"
"Punjab","2020-07-10","2012"
